# redshift, dNdz, bias
2.306999999999999940e+00 3.539003044528827786e+02 1.500000000000000000e+00
2.307999999999999829e+00 3.531675319666014730e+02 1.500000000000000000e+00
2.309000000000000163e+00 3.524361444070095786e+02 1.500000000000000000e+00
2.310000000000000053e+00 3.517061395690045629e+02 1.500000000000000000e+00
2.310999999999999943e+00 3.509775152496348483e+02 1.500000000000000000e+00
2.311999999999999833e+00 3.502502692481048712e+02 1.500000000000000000e+00
2.313000000000000167e+00 3.495243993657768442e+02 1.500000000000000000e+00
2.314000000000000057e+00 3.487999034061756447e+02 1.500000000000000000e+00
2.314999999999999947e+00 3.480767791749889284e+02 1.500000000000000000e+00
2.315999999999999837e+00 3.473550244800731548e+02 1.500000000000000000e+00
2.317000000000000171e+00 3.466346371314527914e+02 1.500000000000000000e+00
2.318000000000000060e+00 3.459156149413277035e+02 1.500000000000000000e+00
2.318999999999999950e+00 3.451979557240717327e+02 1.500000000000000000e+00
2.319999999999999840e+00 3.444816572962381542e+02 1.500000000000000000e+00
2.321000000000000174e+00 3.437667174765607569e+02 1.500000000000000000e+00
2.322000000000000064e+00 3.430531340859590159e+02 1.500000000000000000e+00
2.322999999999999954e+00 3.423409049475380357e+02 1.500000000000000000e+00
2.323999999999999844e+00 3.416300278865928703e+02 1.500000000000000000e+00
2.325000000000000178e+00 3.409205007306107973e+02 1.500000000000000000e+00
2.326000000000000068e+00 3.402123213092742162e+02 1.500000000000000000e+00
2.326999999999999957e+00 3.395054874544632071e+02 1.500000000000000000e+00
2.327999999999999847e+00 3.387999970002575765e+02 1.500000000000000000e+00
2.329000000000000181e+00 3.380958477829396998e+02 1.500000000000000000e+00
2.330000000000000071e+00 3.373930376409984433e+02 1.500000000000000000e+00
2.330999999999999961e+00 3.366915644151292781e+02 1.500000000000000000e+00
2.331999999999999851e+00 3.359914259482385432e+02 1.500000000000000000e+00
2.333000000000000185e+00 3.352926200854453782e+02 1.500000000000000000e+00
2.334000000000000075e+00 3.345951446740843949e+02 1.500000000000000000e+00
2.334999999999999964e+00 3.338989975637074963e+02 1.500000000000000000e+00
2.335999999999999854e+00 3.332041766060872305e+02 1.500000000000000000e+00
2.337000000000000188e+00 3.325106796552179276e+02 1.500000000000000000e+00
2.338000000000000078e+00 3.318185045673200761e+02 1.500000000000000000e+00
2.338999999999999968e+00 3.311276492008404944e+02 1.500000000000000000e+00
2.339999999999999858e+00 3.304381114164553424e+02 1.500000000000000000e+00
2.341000000000000192e+00 3.297498890770728508e+02 1.500000000000000000e+00
2.342000000000000082e+00 3.290629800478362199e+02 1.500000000000000000e+00
2.342999999999999972e+00 3.283773821961236763e+02 1.500000000000000000e+00
2.343999999999999861e+00 3.276930933915530204e+02 1.500000000000000000e+00
2.345000000000000195e+00 3.270101115059817971e+02 1.500000000000000000e+00
2.346000000000000085e+00 3.263284344135118999e+02 1.500000000000000000e+00
2.346999999999999975e+00 3.256480599904892301e+02 1.500000000000000000e+00
2.347999999999999865e+00 3.249689861155072776e+02 1.500000000000000000e+00
2.349000000000000199e+00 3.242912106694083150e+02 1.500000000000000000e+00
2.350000000000000089e+00 3.236147315352873761e+02 1.500000000000000000e+00
2.350999999999999979e+00 3.229395465984917450e+02 1.500000000000000000e+00
2.351999999999999869e+00 3.222656537466242526e+02 1.500000000000000000e+00
2.353000000000000203e+00 3.215930508695459480e+02 1.500000000000000000e+00
2.354000000000000092e+00 3.209217358593769518e+02 1.500000000000000000e+00
2.354999999999999982e+00 3.202517066104991272e+02 1.500000000000000000e+00
2.355999999999999872e+00 3.195829610195575015e+02 1.500000000000000000e+00
2.357000000000000206e+00 3.189154969854621982e+02 1.500000000000000000e+00
2.358000000000000096e+00 3.182493124093913366e+02 1.500000000000000000e+00
2.358999999999999986e+00 3.175844051947917706e+02 1.500000000000000000e+00
2.359999999999999876e+00 3.169207732473809642e+02 1.500000000000000000e+00
2.361000000000000210e+00 3.162584144751498343e+02 1.500000000000000000e+00
2.362000000000000099e+00 3.155973267883638869e+02 1.500000000000000000e+00
2.362999999999999989e+00 3.149375080995644680e+02 1.500000000000000000e+00
2.363999999999999879e+00 3.142789563235718902e+02 1.500000000000000000e+00
2.365000000000000213e+00 3.136216693774854321e+02 1.500000000000000000e+00
2.366000000000000103e+00 3.129656451806876589e+02 1.500000000000000000e+00
2.366999999999999993e+00 3.123108816548429445e+02 1.500000000000000000e+00
2.367999999999999883e+00 3.116573767239014501e+02 1.500000000000000000e+00
2.369000000000000217e+00 3.110051283140994087e+02 1.500000000000000000e+00
2.370000000000000107e+00 3.103541343539629338e+02 1.500000000000000000e+00
2.370999999999999996e+00 3.097043927743065410e+02 1.500000000000000000e+00
2.371999999999999886e+00 3.090559015082372980e+02 1.500000000000000000e+00
2.373000000000000220e+00 3.084086584911545970e+02 1.500000000000000000e+00
2.374000000000000110e+00 3.077626616607539063e+02 1.500000000000000000e+00
2.375000000000000000e+00 3.071179089570257474e+02 1.500000000000000000e+00
2.375999999999999890e+00 3.064743983222589350e+02 1.500000000000000000e+00
2.377000000000000224e+00 3.058321277010409744e+02 1.500000000000000000e+00
2.378000000000000114e+00 3.051910950402614731e+02 1.500000000000000000e+00
2.379000000000000004e+00 3.045512982891111733e+02 1.500000000000000000e+00
2.379999999999999893e+00 3.039127353990843972e+02 1.500000000000000000e+00
2.381000000000000227e+00 3.032754043239811494e+02 1.500000000000000000e+00
2.382000000000000117e+00 3.026393030199076861e+02 1.500000000000000000e+00
2.383000000000000007e+00 3.020044294452780491e+02 1.500000000000000000e+00
2.383999999999999897e+00 3.013707815608156011e+02 1.500000000000000000e+00
2.385000000000000231e+00 3.007383573295534234e+02 1.500000000000000000e+00
2.386000000000000121e+00 3.001071547168380675e+02 1.500000000000000000e+00
2.387000000000000011e+00 2.994771716903280208e+02 1.500000000000000000e+00
2.387999999999999901e+00 2.988484062199959794e+02 1.500000000000000000e+00
2.389000000000000234e+00 2.982208562781312935e+02 1.500000000000000000e+00
2.390000000000000124e+00 2.975945198393397959e+02 1.500000000000000000e+00
2.391000000000000014e+00 2.969693948805451100e+02 1.500000000000000000e+00
2.391999999999999904e+00 2.963454793809906960e+02 1.500000000000000000e+00
2.393000000000000238e+00 2.957227713222398506e+02 1.500000000000000000e+00
2.394000000000000128e+00 2.951012686881787204e+02 1.500000000000000000e+00
2.395000000000000018e+00 2.944809694650150504e+02 1.500000000000000000e+00
2.395999999999999908e+00 2.938618716412810841e+02 1.500000000000000000e+00
2.397000000000000242e+00 2.932439732078336760e+02 1.500000000000000000e+00
2.398000000000000131e+00 2.926272721578566802e+02 1.500000000000000000e+00
2.399000000000000021e+00 2.920117664868602674e+02 1.500000000000000000e+00
2.399999999999999911e+00 2.913974541926833695e+02 1.500000000000000000e+00
2.401000000000000245e+00 2.907843332754933954e+02 1.500000000000000000e+00
2.402000000000000135e+00 2.901724017377893574e+02 1.500000000000000000e+00
2.403000000000000025e+00 2.895616575844002796e+02 1.500000000000000000e+00
2.403999999999999915e+00 2.889520988224879829e+02 1.500000000000000000e+00
2.405000000000000249e+00 2.883437234615470288e+02 1.500000000000000000e+00
2.406000000000000139e+00 2.877365295134069925e+02 1.500000000000000000e+00
2.407000000000000028e+00 2.871305149922316104e+02 1.500000000000000000e+00
2.407999999999999918e+00 2.865256779145208270e+02 1.500000000000000000e+00
2.409000000000000252e+00 2.859220162991114762e+02 1.500000000000000000e+00
2.410000000000000142e+00 2.853195281671780776e+02 1.500000000000000000e+00
2.411000000000000032e+00 2.847182115422339734e+02 1.500000000000000000e+00
2.411999999999999922e+00 2.841180644501311008e+02 1.500000000000000000e+00
2.413000000000000256e+00 2.835190849190617541e+02 1.500000000000000000e+00
2.414000000000000146e+00 2.829212709795602336e+02 1.500000000000000000e+00
2.415000000000000036e+00 2.823246206645011966e+02 1.500000000000000000e+00
2.415999999999999925e+00 2.817291320091023294e+02 1.500000000000000000e+00
2.417000000000000259e+00 2.811348030509247451e+02 1.500000000000000000e+00
2.418000000000000149e+00 2.805416318298734950e+02 1.500000000000000000e+00
2.419000000000000039e+00 2.799496163881978532e+02 1.500000000000000000e+00
2.419999999999999929e+00 2.793587547704929648e+02 1.500000000000000000e+00
2.421000000000000263e+00 2.787690450236993911e+02 1.500000000000000000e+00
2.422000000000000153e+00 2.781804851971052699e+02 1.500000000000000000e+00
2.423000000000000043e+00 2.775930733423454058e+02 1.500000000000000000e+00
2.423999999999999932e+00 2.770068075134025207e+02 1.500000000000000000e+00
2.425000000000000266e+00 2.764216857666076521e+02 1.500000000000000000e+00
2.426000000000000156e+00 2.758377061606420853e+02 1.500000000000000000e+00
2.427000000000000046e+00 2.752548667565354776e+02 1.500000000000000000e+00
2.427999999999999936e+00 2.746731656176687011e+02 1.500000000000000000e+00
2.429000000000000270e+00 2.740926008097725344e+02 1.500000000000000000e+00
2.430000000000000160e+00 2.735131704009299369e+02 1.500000000000000000e+00
2.431000000000000050e+00 2.729348724615753099e+02 1.500000000000000000e+00
2.431999999999999940e+00 2.723577050644952351e+02 1.500000000000000000e+00
2.432999999999999829e+00 2.717816662848291003e+02 1.500000000000000000e+00
2.434000000000000163e+00 2.712067542000693265e+02 1.500000000000000000e+00
2.435000000000000053e+00 2.706329668900629031e+02 1.500000000000000000e+00
2.435999999999999943e+00 2.700603024370097955e+02 1.500000000000000000e+00
2.436999999999999833e+00 2.694887589254652767e+02 1.500000000000000000e+00
2.438000000000000167e+00 2.689183344423387325e+02 1.500000000000000000e+00
2.439000000000000057e+00 2.683490270768958226e+02 1.500000000000000000e+00
2.439999999999999947e+00 2.677808349207571155e+02 1.500000000000000000e+00
2.440999999999999837e+00 2.672137560678992259e+02 1.500000000000000000e+00
2.442000000000000171e+00 2.666477886146548144e+02 1.500000000000000000e+00
2.443000000000000060e+00 2.660829306597142363e+02 1.500000000000000000e+00
2.443999999999999950e+00 2.655191803041238359e+02 1.500000000000000000e+00
2.444999999999999840e+00 2.649565356512869130e+02 1.500000000000000000e+00
2.446000000000000174e+00 2.643949948069650873e+02 1.500000000000000000e+00
2.447000000000000064e+00 2.638345558792772181e+02 1.500000000000000000e+00
2.447999999999999954e+00 2.632752169787003709e+02 1.500000000000000000e+00
2.448999999999999844e+00 2.627169762180694761e+02 1.500000000000000000e+00
2.450000000000000178e+00 2.621598317125774429e+02 1.500000000000000000e+00
2.451000000000000068e+00 2.616037815797772623e+02 1.500000000000000000e+00
2.451999999999999957e+00 2.610488239395792220e+02 1.500000000000000000e+00
2.452999999999999847e+00 2.604949569142528389e+02 1.500000000000000000e+00
2.454000000000000181e+00 2.599421786284270297e+02 1.500000000000000000e+00
2.455000000000000071e+00 2.593904872090897697e+02 1.500000000000000000e+00
2.455999999999999961e+00 2.588398807855884343e+02 1.500000000000000000e+00
2.456999999999999851e+00 2.582903574896296846e+02 1.500000000000000000e+00
2.458000000000000185e+00 2.577419154552791269e+02 1.500000000000000000e+00
2.459000000000000075e+00 2.571945528189633592e+02 1.500000000000000000e+00
2.459999999999999964e+00 2.566482677194673556e+02 1.500000000000000000e+00
2.460999999999999854e+00 2.561030582979362293e+02 1.500000000000000000e+00
2.462000000000000188e+00 2.555589226978744080e+02 1.500000000000000000e+00
2.463000000000000078e+00 2.550158590651471116e+02 1.500000000000000000e+00
2.463999999999999968e+00 2.544738655479781073e+02 1.500000000000000000e+00
2.464999999999999858e+00 2.539329402969516138e+02 1.500000000000000000e+00
2.466000000000000192e+00 2.533930814650109085e+02 1.500000000000000000e+00
2.467000000000000082e+00 2.528542872074599472e+02 1.500000000000000000e+00
2.467999999999999972e+00 2.523165556819614324e+02 1.500000000000000000e+00
2.468999999999999861e+00 2.517798850485376363e+02 1.500000000000000000e+00
2.470000000000000195e+00 2.512442734695704587e+02 1.500000000000000000e+00
2.471000000000000085e+00 2.507097191098016253e+02 1.500000000000000000e+00
2.471999999999999975e+00 2.501762201363315228e+02 1.500000000000000000e+00
2.472999999999999865e+00 2.496437747186196248e+02 1.500000000000000000e+00
2.474000000000000199e+00 2.491123810284848048e+02 1.500000000000000000e+00
2.475000000000000089e+00 2.485820372401046825e+02 1.500000000000000000e+00
2.475999999999999979e+00 2.480527415300155383e+02 1.500000000000000000e+00
2.476999999999999869e+00 2.475244920771120860e+02 1.500000000000000000e+00
2.478000000000000203e+00 2.469972870626471035e+02 1.500000000000000000e+00
2.479000000000000092e+00 2.464711246702324274e+02 1.500000000000000000e+00
2.479999999999999982e+00 2.459460030858368498e+02 1.500000000000000000e+00
2.480999999999999872e+00 2.454219204977870561e+02 1.500000000000000000e+00
2.482000000000000206e+00 2.448988750967674832e+02 1.500000000000000000e+00
2.483000000000000096e+00 2.443768650758194383e+02 1.500000000000000000e+00
2.483999999999999986e+00 2.438558886303416671e+02 1.500000000000000000e+00
2.484999999999999876e+00 2.433359439580889614e+02 1.500000000000000000e+00
2.486000000000000210e+00 2.428170292591723580e+02 1.500000000000000000e+00
2.487000000000000099e+00 2.422991427360598209e+02 1.500000000000000000e+00
2.487999999999999989e+00 2.417822825935743651e+02 1.500000000000000000e+00
2.488999999999999879e+00 2.412664470388943982e+02 1.500000000000000000e+00
2.490000000000000213e+00 2.407516342815532653e+02 1.500000000000000000e+00
2.491000000000000103e+00 2.402378425334399594e+02 1.500000000000000000e+00
2.491999999999999993e+00 2.397250700087966209e+02 1.500000000000000000e+00
2.492999999999999883e+00 2.392133149242201569e+02 1.500000000000000000e+00
2.494000000000000217e+00 2.387025754986602237e+02 1.500000000000000000e+00
2.495000000000000107e+00 2.381928499534208754e+02 1.500000000000000000e+00
2.495999999999999996e+00 2.376841365121577496e+02 1.500000000000000000e+00
2.496999999999999886e+00 2.371764334008792900e+02 1.500000000000000000e+00
2.498000000000000220e+00 2.366697388479455242e+02 1.500000000000000000e+00
2.499000000000000110e+00 2.361640510840686602e+02 1.500000000000000000e+00
2.500000000000000000e+00 2.356593683423110406e+02 1.500000000000000000e+00
2.500999999999999890e+00 2.351556888580856537e+02 1.500000000000000000e+00
2.502000000000000224e+00 2.346530108691557075e+02 1.500000000000000000e+00
2.503000000000000114e+00 2.341513326156339190e+02 1.500000000000000000e+00
2.504000000000000004e+00 2.336506523399819173e+02 1.500000000000000000e+00
2.504999999999999893e+00 2.331509682870096469e+02 1.500000000000000000e+00
2.506000000000000227e+00 2.326522787038746571e+02 1.500000000000000000e+00
2.507000000000000117e+00 2.321545818400831251e+02 1.500000000000000000e+00
2.508000000000000007e+00 2.316578759474866445e+02 1.500000000000000000e+00
2.508999999999999897e+00 2.311621592802836460e+02 1.500000000000000000e+00
2.510000000000000231e+00 2.306674300950183181e+02 1.500000000000000000e+00
2.511000000000000121e+00 2.301736866505796968e+02 1.500000000000000000e+00
2.512000000000000011e+00 2.296809272082017230e+02 1.500000000000000000e+00
2.512999999999999901e+00 2.291891500314616223e+02 1.500000000000000000e+00
2.514000000000000234e+00 2.286983533862797628e+02 1.500000000000000000e+00
2.515000000000000124e+00 2.282085355409201668e+02 1.500000000000000000e+00
2.516000000000000014e+00 2.277196947659876969e+02 1.500000000000000000e+00
2.516999999999999904e+00 2.272318293344288804e+02 1.500000000000000000e+00
2.518000000000000238e+00 2.267449375215306020e+02 1.500000000000000000e+00
2.519000000000000128e+00 2.262590176049205297e+02 1.500000000000000000e+00
2.520000000000000018e+00 2.257740678645646426e+02 1.500000000000000000e+00
2.520999999999999908e+00 2.252900865827679411e+02 1.500000000000000000e+00
2.522000000000000242e+00 2.248070720441728554e+02 1.500000000000000000e+00
2.523000000000000131e+00 2.243250225357597003e+02 1.500000000000000000e+00
2.524000000000000021e+00 2.238439363468444014e+02 1.500000000000000000e+00
2.524999999999999911e+00 2.233638117690788363e+02 1.500000000000000000e+00
2.526000000000000245e+00 2.228846470964492994e+02 1.500000000000000000e+00
2.527000000000000135e+00 2.224064406252771846e+02 1.500000000000000000e+00
2.528000000000000025e+00 2.219291906542163417e+02 1.500000000000000000e+00
2.528999999999999915e+00 2.214528954842533039e+02 1.500000000000000000e+00
2.530000000000000249e+00 2.209775534187065773e+02 1.500000000000000000e+00
2.531000000000000139e+00 2.205031627632256175e+02 1.500000000000000000e+00
2.532000000000000028e+00 2.200297218257899203e+02 1.500000000000000000e+00
2.532999999999999918e+00 2.195572289167081692e+02 1.500000000000000000e+00
2.534000000000000252e+00 2.190856823486173255e+02 1.500000000000000000e+00
2.535000000000000142e+00 2.186150804364826854e+02 1.500000000000000000e+00
2.536000000000000032e+00 2.181454214975956916e+02 1.500000000000000000e+00
2.536999999999999922e+00 2.176767038515735919e+02 1.500000000000000000e+00
2.538000000000000256e+00 2.172089258203589850e+02 1.500000000000000000e+00
2.539000000000000146e+00 2.167420857282185978e+02 1.500000000000000000e+00
2.540000000000000036e+00 2.162761819017420066e+02 1.500000000000000000e+00
2.540999999999999925e+00 2.158112126698415807e+02 1.500000000000000000e+00
2.542000000000000259e+00 2.153471763637505205e+02 1.500000000000000000e+00
2.543000000000000149e+00 2.148840713170232561e+02 1.500000000000000000e+00
2.544000000000000039e+00 2.144218958655330596e+02 1.500000000000000000e+00
2.544999999999999929e+00 2.139606483474721870e+02 1.500000000000000000e+00
2.546000000000000263e+00 2.135003271033500027e+02 1.500000000000000000e+00
2.547000000000000153e+00 2.130409304759934912e+02 1.500000000000000000e+00
2.548000000000000043e+00 2.125824568105444428e+02 1.500000000000000000e+00
2.548999999999999932e+00 2.121249044544599656e+02 1.500000000000000000e+00
2.550000000000000266e+00 2.116682717575102401e+02 1.500000000000000000e+00
2.551000000000000156e+00 2.112125570717789742e+02 1.500000000000000000e+00
2.552000000000000046e+00 2.107577587516611288e+02 1.500000000000000000e+00
2.552999999999999936e+00 2.103038751538622648e+02 1.500000000000000000e+00
2.554000000000000270e+00 2.098509046373974627e+02 1.500000000000000000e+00
2.555000000000000160e+00 2.093988455635913226e+02 1.500000000000000000e+00
2.556000000000000050e+00 2.089476962960751223e+02 1.500000000000000000e+00
2.556999999999999940e+00 2.084974552007867601e+02 1.500000000000000000e+00
2.558000000000000274e+00 2.080481206459700445e+02 1.500000000000000000e+00
2.559000000000000163e+00 2.075996910021727899e+02 1.500000000000000000e+00
2.560000000000000053e+00 2.071521646422463334e+02 1.500000000000000000e+00
2.560999999999999943e+00 2.067055399413441137e+02 1.500000000000000000e+00
2.561999999999999833e+00 2.062598152769206763e+02 1.500000000000000000e+00
2.563000000000000167e+00 2.058149890287301673e+02 1.500000000000000000e+00
2.564000000000000057e+00 2.053710595788266744e+02 1.500000000000000000e+00
2.564999999999999947e+00 2.049280253115610435e+02 1.500000000000000000e+00
2.565999999999999837e+00 2.044858846135811916e+02 1.500000000000000000e+00
2.567000000000000171e+00 2.040446358738303445e+02 1.500000000000000000e+00
2.568000000000000060e+00 2.036042774835461273e+02 1.500000000000000000e+00
2.568999999999999950e+00 2.031648078362595413e+02 1.500000000000000000e+00
2.569999999999999840e+00 2.027262253277933155e+02 1.500000000000000000e+00
2.571000000000000174e+00 2.022885283562606844e+02 1.500000000000000000e+00
2.572000000000000064e+00 2.018517153220655587e+02 1.500000000000000000e+00
2.572999999999999954e+00 2.014157846278993986e+02 1.500000000000000000e+00
2.573999999999999844e+00 2.009807346787409585e+02 1.500000000000000000e+00
2.575000000000000178e+00 2.005465638818554339e+02 1.500000000000000000e+00
2.576000000000000068e+00 2.001132706467927278e+02 1.500000000000000000e+00
2.576999999999999957e+00 1.996808533853862855e+02 1.500000000000000000e+00
2.577999999999999847e+00 1.992493105117518155e+02 1.500000000000000000e+00
2.579000000000000181e+00 1.988186404422860392e+02 1.500000000000000000e+00
2.580000000000000071e+00 1.983888415956661504e+02 1.500000000000000000e+00
2.580999999999999961e+00 1.979599123928472864e+02 1.500000000000000000e+00
2.581999999999999851e+00 1.975318512570623568e+02 1.500000000000000000e+00
2.583000000000000185e+00 1.971046566138197988e+02 1.500000000000000000e+00
2.584000000000000075e+00 1.966783268909038043e+02 1.500000000000000000e+00
2.584999999999999964e+00 1.962528605183711647e+02 1.500000000000000000e+00
2.585999999999999854e+00 1.958282559285514424e+02 1.500000000000000000e+00
2.587000000000000188e+00 1.954045115560445822e+02 1.500000000000000000e+00
2.588000000000000078e+00 1.949816258377209124e+02 1.500000000000000000e+00
2.588999999999999968e+00 1.945595972127183870e+02 1.500000000000000000e+00
2.589999999999999858e+00 1.941384241224420748e+02 1.500000000000000000e+00
2.591000000000000192e+00 1.937181050105625104e+02 1.500000000000000000e+00
2.592000000000000082e+00 1.932986383230152114e+02 1.500000000000000000e+00
2.592999999999999972e+00 1.928800225079977793e+02 1.500000000000000000e+00
2.593999999999999861e+00 1.924622560159699844e+02 1.500000000000000000e+00
2.595000000000000195e+00 1.920453372996513508e+02 1.500000000000000000e+00
2.596000000000000085e+00 1.916292648140205870e+02 1.500000000000000000e+00
2.596999999999999975e+00 1.912140370163139664e+02 1.500000000000000000e+00
2.597999999999999865e+00 1.907996523660235084e+02 1.500000000000000000e+00
2.599000000000000199e+00 1.903861093248958127e+02 1.500000000000000000e+00
2.600000000000000089e+00 1.899734063569316049e+02 1.500000000000000000e+00
2.600999999999999979e+00 1.895615419283826952e+02 1.500000000000000000e+00
2.601999999999999869e+00 1.891505145077514953e+02 1.500000000000000000e+00
2.603000000000000203e+00 1.887403225657897679e+02 1.500000000000000000e+00
2.604000000000000092e+00 1.883309645754967221e+02 1.500000000000000000e+00
2.604999999999999982e+00 1.879224390121180193e+02 1.500000000000000000e+00
2.605999999999999872e+00 1.875147443531436693e+02 1.500000000000000000e+00
2.607000000000000206e+00 1.871078790783071213e+02 1.500000000000000000e+00
2.608000000000000096e+00 1.867018416695840983e+02 1.500000000000000000e+00
2.608999999999999986e+00 1.862966306111903805e+02 1.500000000000000000e+00
2.609999999999999876e+00 1.858922443895805543e+02 1.500000000000000000e+00
2.611000000000000210e+00 1.854886814934466770e+02 1.500000000000000000e+00
2.612000000000000099e+00 1.850859404137175375e+02 1.500000000000000000e+00
2.612999999999999989e+00 1.846840196435553594e+02 1.500000000000000000e+00
2.613999999999999879e+00 1.842829176783562843e+02 1.500000000000000000e+00
2.615000000000000213e+00 1.838826330157470750e+02 1.500000000000000000e+00
2.616000000000000103e+00 1.834831641555854560e+02 1.500000000000000000e+00
2.616999999999999993e+00 1.830845095999570162e+02 1.500000000000000000e+00
2.617999999999999883e+00 1.826866678531744412e+02 1.500000000000000000e+00
2.619000000000000217e+00 1.822896374217757511e+02 1.500000000000000000e+00
2.620000000000000107e+00 1.818934168145234196e+02 1.500000000000000000e+00
2.620999999999999996e+00 1.814980045424015600e+02 1.500000000000000000e+00
2.621999999999999886e+00 1.811033991186158687e+02 1.500000000000000000e+00
2.623000000000000220e+00 1.807095990585906122e+02 1.500000000000000000e+00
2.624000000000000110e+00 1.803166028799683431e+02 1.500000000000000000e+00
2.625000000000000000e+00 1.799244091026076262e+02 1.500000000000000000e+00
2.625999999999999890e+00 1.795330162485815606e+02 1.500000000000000000e+00
2.627000000000000224e+00 1.791424228421761029e+02 1.500000000000000000e+00
2.628000000000000114e+00 1.787526274098893566e+02 1.500000000000000000e+00
2.629000000000000004e+00 1.783636284804285026e+02 1.500000000000000000e+00
2.629999999999999893e+00 1.779754245847092875e+02 1.500000000000000000e+00
2.631000000000000227e+00 1.775880142558543753e+02 1.500000000000000000e+00
2.632000000000000117e+00 1.772013960291911303e+02 1.500000000000000000e+00
2.633000000000000007e+00 1.768155684422508216e+02 1.500000000000000000e+00
2.633999999999999897e+00 1.764305300347661785e+02 1.500000000000000000e+00
2.635000000000000231e+00 1.760462793486701401e+02 1.500000000000000000e+00
2.636000000000000121e+00 1.756628149280948037e+02 1.500000000000000000e+00
2.637000000000000011e+00 1.752801353193687532e+02 1.500000000000000000e+00
2.637999999999999901e+00 1.748982390710159507e+02 1.500000000000000000e+00
2.639000000000000234e+00 1.745171247337540024e+02 1.500000000000000000e+00
2.640000000000000124e+00 1.741367908604930790e+02 1.500000000000000000e+00
2.641000000000000014e+00 1.737572360063331303e+02 1.500000000000000000e+00
2.641999999999999904e+00 1.733784587285633449e+02 1.500000000000000000e+00
2.643000000000000238e+00 1.730004575866593655e+02 1.500000000000000000e+00
2.644000000000000128e+00 1.726232311422830890e+02 1.500000000000000000e+00
2.645000000000000018e+00 1.722467779592795125e+02 1.500000000000000000e+00
2.645999999999999908e+00 1.718710966036757952e+02 1.500000000000000000e+00
2.647000000000000242e+00 1.714961856436793255e+02 1.500000000000000000e+00
2.648000000000000131e+00 1.711220436496768116e+02 1.500000000000000000e+00
2.649000000000000021e+00 1.707486691942312120e+02 1.500000000000000000e+00
2.649999999999999911e+00 1.703760608520812241e+02 1.500000000000000000e+00
2.651000000000000245e+00 1.700042172001386973e+02 1.500000000000000000e+00
2.652000000000000135e+00 1.696331368174877809e+02 1.500000000000000000e+00
2.653000000000000025e+00 1.692628182853826218e+02 1.500000000000000000e+00
2.653999999999999915e+00 1.688932601872457155e+02 1.500000000000000000e+00
2.655000000000000249e+00 1.685244611086659745e+02 1.500000000000000000e+00
2.656000000000000139e+00 1.681564196373981019e+02 1.500000000000000000e+00
2.657000000000000028e+00 1.677891343633592953e+02 1.500000000000000000e+00
2.657999999999999918e+00 1.674226038786282516e+02 1.500000000000000000e+00
2.659000000000000252e+00 1.670568267774438880e+02 1.500000000000000000e+00
2.660000000000000142e+00 1.666918016562026992e+02 1.500000000000000000e+00
2.661000000000000032e+00 1.663275271134577622e+02 1.500000000000000000e+00
2.661999999999999922e+00 1.659640017499162923e+02 1.500000000000000000e+00
2.663000000000000256e+00 1.656012241684380797e+02 1.500000000000000000e+00
2.664000000000000146e+00 1.652391929740346086e+02 1.500000000000000000e+00
2.665000000000000036e+00 1.648779067738658171e+02 1.500000000000000000e+00
2.665999999999999925e+00 1.645173641772393012e+02 1.500000000000000000e+00
2.667000000000000259e+00 1.641575637956078708e+02 1.500000000000000000e+00
2.668000000000000149e+00 1.637985042425690381e+02 1.500000000000000000e+00
2.669000000000000039e+00 1.634401841338613508e+02 1.500000000000000000e+00
2.669999999999999929e+00 1.630826020873643358e+02 1.500000000000000000e+00
2.671000000000000263e+00 1.627257567230952304e+02 1.500000000000000000e+00
2.672000000000000153e+00 1.623696466632087265e+02 1.500000000000000000e+00
2.673000000000000043e+00 1.620142705319936169e+02 1.500000000000000000e+00
2.673999999999999932e+00 1.616596269558719143e+02 1.500000000000000000e+00
2.675000000000000266e+00 1.613057145633966627e+02 1.500000000000000000e+00
2.676000000000000156e+00 1.609525319852508005e+02 1.500000000000000000e+00
2.677000000000000046e+00 1.606000778542441765e+02 1.500000000000000000e+00
2.677999999999999936e+00 1.602483508053123842e+02 1.500000000000000000e+00
2.679000000000000270e+00 1.598973494755151421e+02 1.500000000000000000e+00
2.680000000000000160e+00 1.595470725040341051e+02 1.500000000000000000e+00
2.681000000000000050e+00 1.591975185321710455e+02 1.500000000000000000e+00
2.681999999999999940e+00 1.588486862033459204e+02 1.500000000000000000e+00
2.683000000000000274e+00 1.585005741630951093e+02 1.500000000000000000e+00
2.684000000000000163e+00 1.581531810590701070e+02 1.500000000000000000e+00
2.685000000000000053e+00 1.578065055410346247e+02 1.500000000000000000e+00
2.685999999999999943e+00 1.574605462608631683e+02 1.500000000000000000e+00
2.687000000000000277e+00 1.571153018725397317e+02 1.500000000000000000e+00
2.688000000000000167e+00 1.567707710321551531e+02 1.500000000000000000e+00
2.689000000000000057e+00 1.564269523979056089e+02 1.500000000000000000e+00
2.689999999999999947e+00 1.560838446300905673e+02 1.500000000000000000e+00
2.690999999999999837e+00 1.557414463911109976e+02 1.500000000000000000e+00
2.692000000000000171e+00 1.553997563454672672e+02 1.500000000000000000e+00
2.693000000000000060e+00 1.550587731597581467e+02 1.500000000000000000e+00
2.693999999999999950e+00 1.547184955026774560e+02 1.500000000000000000e+00
